fecha,ccaa,Casos totales,Casos diag día previo,Casos diag ultimos 14 días: n,Casos diag ultimos 14 días: IA,Casos diag ultimos 7 días: n,Casos diag ultimos 7 días: IA,Casos diag fecha sintomas 14 días:n,Casos diag fecha sintomas 14 días:IA,Casos diag fecha sintomas 7 días:n,Casos diag fecha sintomas 7 días:IA
2021-01-18,Madrid,458.212 ,688 ,52.633 ,"789,88 ",27.704 ,"415,76 ",8.101 ,"121,57 ",2.530 ,"37,97 "
2021-01-18,Melilla,5.170 ,28 ,558 ,"645,18 ",338 ,"390,81 ",340 ,"393,12 ",136 ,"157,25 "
2021-01-18,Murcia,78.456 ,151 ,16.159 ,"1081,67 ",8.362 ,"559,74 ",9.996 ,"669,12 ",3.059 ,"204,77 "
2021-01-18,Navarra,45.431 ,199 ,2.525 ,"385,96 ",1.409 ,"215,37 ",1.529 ,"233,72 ",706 ,"107,92 "
2021-01-18,País Vasco,121.216 ,527 ,7.721 ,"349,72 ",4.425 ,"200,43 ",34 ,"1,54 ",7 ,"0,32 "
2021-01-18,La Rioja,21.706 ,67 ,2.917 ,"920,78 ",1.821 ,"574,81 ",1.491 ,"470,65 ",517 ,"163,20 "
2021-01-19,Andalucía,327.415 ,819 ,54.264 ,"644,91 ",31.906 ,"379,19 ",15.417 ,"183,23 ",3.596 ,"42,74 "
2021-01-19,Aragón,89.570 ,548 ,8.341 ,"632,23 ",5.029 ,"381,19 ",4.575 ,"346,78 ",1.729 ,"131,06 "
2021-01-19,Asturias,31.083 ,270 ,3.396 ,"332,03 ",2.097 ,"205,03 ",294 ,"28,74 ",153 ,"14,96 "
2021-01-19,Baleares,46.110 ,247 ,7.798 ,"678,41 ",3.713 ,"323,02 ",5.778 ,"502,67 ",2.159 ,"187,83 "
2021-01-19,Canarias,32.010 ,296 ,3.844 ,"178,51 ",2.066 ,"95,94 ",2.014 ,"93,53 ",726 ,"33,71 "
2021-01-19,Cantabria,20.520 ,118 ,2.023 ,"348,15 ",1.018 ,"175,19 ",1.104 ,"189,99 ",369 ,"63,50 "
2021-01-19,Castilla La Mancha,127.541 ,142 ,21.442 ,"1054,77 ",11.453 ,"563,39 ",10.574 ,"520,15 ",3.115 ,"153,23 "
2021-01-19,Castilla y León,158.607 ,2.135 ,23.302 ,"971,10 ",15.201 ,"633,49 ",14.174 ,"590,69 ",6.542 ,"272,63 "
2021-01-19,Cataluña,444.330 ,2.774 ,47.926 ,"624,43 ",23.754 ,"309,49 ",14.990 ,"195,30 ",3.872 ,"50,45 "
2021-01-19,Ceuta,3.522 ,30 ,357 ,"421,10 ",188 ,"221,76 ",206 ,"242,99 ",81 ,"95,54 "
2021-01-19,C. Valenciana,218.400 ,93 ,49.213 ,"983,52 ",22.412 ,"447,90 ",14.213 ,"284,05 ",2.463 ,"49,22 "
2021-01-19,Extremadura,55.480 ,984 ,15.081 ,"1412,46 ",7.814 ,"731,85 ",3.738 ,"350,10 ",913 ,"85,51 "
2021-01-19,Galicia,77.232 ,1.206 ,13.916 ,"515,50 ",8.511 ,"315,28 ",6.663 ,"246,82 ",2.561 ,"94,87 "
2021-01-19,Madrid,463.716 ,4.472 ,53.587 ,"804,20 ",28.897 ,"433,67 ",8.791 ,"131,93 ",2.574 ,"38,63 "
2021-01-19,Melilla,5.235 ,61 ,577 ,"667,15 ",342 ,"395,44 ",358 ,"413,94 ",141 ,"163,03 "
2021-01-19,Murcia,80.242 ,300 ,17.030 ,"1139,97 ",8.353 ,"559,14 ",10.392 ,"695,63 ",3.038 ,"203,36 "
2021-01-19,Navarra,45.701 ,239 ,2.649 ,"404,91 ",1.505 ,"230,05 ",1.612 ,"246,40 ",760 ,"116,17 "
2021-01-19,País Vasco,122.092 ,638 ,8.056 ,"364,89 ",4.409 ,"199,70 ",47 ,"2,13 ",17 ,"0,77 "
2021-01-19,La Rioja,21.936 ,206 ,3.065 ,"967,49 ",1.893 ,"597,54 ",1.584 ,"500,00 ",527 ,"166,35 "
2021-01-20,Andalucía,333.442 ,1.013 ,56.953 ,"676,86 ",31.739 ,"377,21 ",15.038 ,"178,72 ",3.416 ,"40,60 "
2021-01-20,Aragón,90.406 ,827 ,8.585 ,"650,73 ",5.167 ,"391,65 ",4.780 ,"362,32 ",1.753 ,"132,87 "
2021-01-20,Asturias,31.453 ,366 ,3.598 ,"351,78 ",2.144 ,"209,62 ",338 ,"33,05 ",193 ,"18,87 "
2021-01-20,Baleares,46.721 ,276 ,7.742 ,"673,53 ",3.630 ,"315,80 ",5.835 ,"507,63 ",2.094 ,"182,17 "
2021-01-20,Canarias,32.309 ,277 ,3.895 ,"180,88 ",1.998 ,"92,78 ",2.114 ,"98,17 ",742 ,"34,46 "
2021-01-20,Cantabria,20.724 ,204 ,2.096 ,"360,71 ",1.095 ,"188,44 ",1.131 ,"194,64 ",390 ,"67,12 "
2021-01-20,Castilla La Mancha,129.591 ,400 ,21.674 ,"1066,18 ",11.308 ,"556,26 ",10.683 ,"525,52 ",2.922 ,"143,74 "
2021-01-20,Castilla y León,161.590 ,2.703 ,25.127 ,"1047,16 ",15.990 ,"666,38 ",15.438 ,"643,37 ",7.021 ,"292,60 "
2021-01-20,Cataluña,450.191 ,2.550 ,47.265 ,"615,81 ",22.684 ,"295,55 ",14.983 ,"195,21 ",3.755 ,"48,92 "
2021-01-20,Ceuta,3.560 ,38 ,364 ,"429,36 ",192 ,"226,48 ",213 ,"251,25 ",87 ,"102,62 "
2021-01-20,C. Valenciana,228.205 ,448 ,53.829 ,"1075,77 ",25.060 ,"500,82 ",15.766 ,"315,08 ",3.057 ,"61,09 "
2021-01-20,Extremadura,56.724 ,976 ,15.218 ,"1425,29 ",7.755 ,"726,32 ",3.688 ,"345,41 ",943 ,"88,32 "
2021-01-20,Galicia,78.676 ,1.354 ,14.643 ,"542,43 ",8.747 ,"324,02 ",7.125 ,"263,94 ",2.753 ,"101,98 "
2021-01-20,Madrid,469.934 ,5.570 ,52.621 ,"789,70 ",30.613 ,"459,42 ",9.455 ,"141,89 ",2.709 ,"40,65 "
2021-01-20,Melilla,5.319 ,64 ,604 ,"698,37 ",365 ,"422,03 ",398 ,"460,18 ",145 ,"167,66 "
2021-01-20,Murcia,82.243 ,177 ,17.764 ,"1189,10 ",8.257 ,"552,72 ",10.976 ,"734,72 ",3.118 ,"208,72 "
2021-01-20,Navarra,45.909 ,206 ,2.697 ,"412,25 ",1.523 ,"232,80 ",1.673 ,"255,73 ",778 ,"118,92 "
2021-01-20,País Vasco,122.974 ,666 ,8.246 ,"373,50 ",4.450 ,"201,56 ",50 ,"2,26 ",20 ,"0,91 "
2021-01-20,La Rioja,22.347 ,385 ,3.302 ,"1042,30 ",1.988 ,"627,53 ",1.755 ,"553,98 ",587 ,"185,29 "
2021-01-21,Andalucía,340.991 ,1.081 ,62.604 ,"744,02 ",32.851 ,"390,42 ",14.963 ,"177,83 ",3.409 ,"40,51 "
2021-01-21,Aragón,91.191 ,763 ,8.978 ,"680,52 ",5.037 ,"381,80 ",4.993 ,"378,46 ",1.791 ,"135,75 "
2021-01-21,Asturias,31.895 ,434 ,3.862 ,"377,59 ",2.310 ,"225,85 ",405 ,"39,60 ",240 ,"23,46 "
2021-01-21,Baleares,47.359 ,277 ,8.043 ,"699,72 ",3.552 ,"309,01 ",6.036 ,"525,12 ",2.078 ,"180,78 "
2021-01-21,Canarias,32.638 ,303 ,3.977 ,"184,69 ",1.979 ,"91,90 ",2.179 ,"101,19 ",773 ,"35,90 "
2021-01-21,Cantabria,20.930 ,206 ,2.157 ,"371,21 ",1.120 ,"192,75 ",1.142 ,"196,53 ",402 ,"69,18 "
2021-01-21,Castilla La Mancha,132.362 ,603 ,23.187 ,"1140,61 ",11.027 ,"542,44 ",11.357 ,"558,67 ",3.117 ,"153,33 "
2021-01-21,Castilla y León,164.560 ,2.720 ,27.411 ,"1142,34 ",16.656 ,"694,13 ",16.604 ,"691,96 ",7.367 ,"307,02 "
2021-01-21,Cataluña,456.108 ,2.344 ,50.187 ,"653,88 ",22.210 ,"289,37 ",15.238 ,"198,54 ",3.963 ,"51,63 "
2021-01-21,Ceuta,3.617 ,55 ,412 ,"485,98 ",212 ,"250,07 ",237 ,"279,56 ",109 ,"128,57 "
2021-01-21,C. Valenciana,236.657 ,345 ,58.353 ,"1166,18 ",25.253 ,"504,68 ",17.600 ,"351,73 ",3.556 ,"71,07 "
2021-01-21,Extremadura,57.858 ,965 ,15.669 ,"1467,53 ",7.526 ,"704,87 ",3.639 ,"340,82 ",948 ,"88,79 "
2021-01-21,Galicia,80.627 ,1.830 ,15.832 ,"586,48 ",9.460 ,"350,44 ",7.723 ,"286,09 ",3.040 ,"112,61 "
2021-01-21,Madrid,477.031 ,4.622 ,58.309 ,"875,06 ",32.262 ,"484,17 ",10.233 ,"153,57 ",2.897 ,"43,48 "
2021-01-21,Melilla,5.407 ,68 ,680 ,"786,25 ",394 ,"455,56 ",453 ,"523,78 ",178 ,"205,81 "
2021-01-21,Murcia,84.318 ,394 ,19.225 ,"1286,90 ",8.424 ,"563,89 ",11.448 ,"766,32 ",3.336 ,"223,31 "
2021-01-21,Navarra,46.152 ,231 ,2.797 ,"427,54 ",1.537 ,"234,94 ",1.728 ,"264,13 ",793 ,"121,21 "
2021-01-21,País Vasco,124.226 ,888 ,8.886 ,"402,49 ",4.876 ,"220,86 ",69 ,"3,13 ",20 ,"0,91 "
2021-01-21,La Rioja,22.748 ,375 ,3.595 ,"1134,79 ",2.008 ,"633,84 ",1.954 ,"616,80 ",680 ,"214,65 "
2021-01-22,Andalucía,348.842 ,1.073 ,67.291 ,"799,73 ",34.163 ,"406,01 ",14.732 ,"175,08 ",3.612 ,"42,93 "
2021-01-22,Aragón,91.963 ,748 ,9.287 ,"703,94 ",4.971 ,"376,79 ",5.095 ,"386,19 ",1.848 ,"140,08 "
2021-01-22,Asturias,32.402 ,503 ,4.221 ,"412,69 ",2.489 ,"243,35 ",463 ,"45,27 ",282 ,"27,57 "
2021-01-22,Baleares,47.984 ,246 ,7.925 ,"689,45 ",3.520 ,"306,23 ",6.063 ,"527,47 ",1.978 ,"172,08 "
2021-01-22,Canarias,32.971 ,313 ,4.068 ,"188,91 ",1.937 ,"89,95 ",2.237 ,"103,88 ",810 ,"37,62 "
2021-01-22,Cantabria,21.127 ,195 ,2.211 ,"380,50 ",1.179 ,"202,90 ",1.164 ,"200,32 ",438 ,"75,38 "
2021-01-22,Castilla La Mancha,134.196 ,478 ,23.544 ,"1158,17 ",10.602 ,"521,53 ",11.385 ,"560,05 ",3.052 ,"150,13 "
2021-01-22,Castilla y León,167.444 ,2.575 ,29.160 ,"1215,23 ",17.039 ,"710,09 ",17.633 ,"734,85 ",7.687 ,"320,35 "
2021-01-22,Cataluña,461.871 ,2.152 ,49.661 ,"647,03 ",22.041 ,"287,17 ",15.286 ,"199,16 ",4.188 ,"54,57 "
2021-01-22,Ceuta,3.658 ,41 ,430 ,"507,21 ",231 ,"272,48 ",252 ,"297,25 ",122 ,"143,91 "
2021-01-22,C. Valenciana,245.280 ,426 ,62.321 ,"1245,48 ",26.491 ,"529,42 ",18.844 ,"376,60 ",4.166 ,"83,26 "
2021-01-22,Extremadura,58.917 ,908 ,15.466 ,"1448,52 ",7.349 ,"688,30 ",3.660 ,"342,79 ",985 ,"92,25 "
2021-01-22,Galicia,82.542 ,1.867 ,17.013 ,"630,23 ",10.131 ,"375,29 ",8.176 ,"302,87 ",3.193 ,"118,28 "
2021-01-22,Madrid,483.391 ,4.626 ,60.253 ,"904,24 ",33.030 ,"495,69 ",11.785 ,"176,86 ",3.340 ,"50,12 "
2021-01-22,Melilla,5.496 ,63 ,742 ,"857,93 ",431 ,"498,34 ",488 ,"564,25 ",196 ,"226,62 "
2021-01-22,Murcia,86.468 ,426 ,19.913 ,"1332,96 ",8.566 ,"573,40 ",11.892 ,"796,04 ",3.606 ,"241,38 "
2021-01-22,Navarra,46.481 ,313 ,2.936 ,"448,78 ",1.620 ,"247,63 ",1.867 ,"285,38 ",831 ,"127,02 "
2021-01-22,País Vasco,125.361 ,870 ,9.373 ,"424,54 ",5.137 ,"232,68 ",66 ,"2,99 ",22 ,"1,00 "
2021-01-22,La Rioja,23.166 ,364 ,3.828 ,"1208,34 ",2.212 ,"698,24 ",2.113 ,"666,99 ",771 ,"243,37 "
2021-01-25,Andalucía,368.220 ,434 ,77.014 ,"915,28 ",38.591 ,"458,64 ",20.476 ,"243,35 ",4.079 ,"48,48 "
2021-01-25,Aragón,94.005 ,506 ,9.908 ,"751,01 ",4.977 ,"377,25 ",5.128 ,"388,69 ",1.785 ,"135,30 "
2021-01-25,Asturias,33.779 ,503 ,5.055 ,"494,23 ",2.970 ,"290,38 ",578 ,"56,51 ",325 ,"31,78 "
2021-01-25,Baleares,49.610 ,101 ,7.931 ,"689,98 ",3.535 ,"307,54 ",5.918 ,"514,85 ",1.838 ,"159,90 "
2021-01-25,Canarias,33.785 ,210 ,4.081 ,"189,52 ",2.050 ,"95,20 ",2.134 ,"99,10 ",728 ,"33,81 "
2021-01-25,Cantabria,21.691 ,194 ,2.392 ,"411,65 ",1.283 ,"220,80 ",1.171 ,"201,52 ",443 ,"76,24 "
2021-01-25,Castilla La Mancha,139.801 ,102 ,25.376 ,"1248,29 ",10.428 ,"512,97 ",11.228 ,"552,32 ",3.001 ,"147,62 "
2021-01-25,Castilla y León,174.017 ,1.309 ,32.437 ,"1351,80 ",17.223 ,"717,76 ",18.004 ,"750,31 ",7.088 ,"295,39 "
2021-01-25,Cataluña,473.259 ,801 ,49.096 ,"639,67 ",22.474 ,"292,81 ",14.651 ,"190,89 ",4.300 ,"56,02 "
2021-01-25,Ceuta,3.746 ,26 ,437 ,"515,47 ",253 ,"298,43 ",269 ,"317,30 ",132 ,"155,70 "
2021-01-25,C. Valenciana,264.742 ,472 ,67.034 ,"1339,67 ",24.099 ,"481,62 ",18.515 ,"370,02 ",3.216 ,"64,27 "
2021-01-25,Extremadura,61.221 ,465 ,14.749 ,"1381,37 ",6.558 ,"614,21 ",3.675 ,"344,19 ",858 ,"80,36 "
2021-01-25,Galicia,86.829 ,830 ,18.919 ,"700,83 ",10.770 ,"398,96 ",9.046 ,"335,10 ",3.253 ,"120,50 "
2021-01-25,Madrid,493.130 ,657 ,63.071 ,"946,53 ",33.758 ,"506,62 ",11.293 ,"169,48 ",3.009 ,"45,16 "
2021-01-25,Melilla,5.673 ,30 ,840 ,"971,24 ",492 ,"568,87 ",496 ,"573,50 ",189 ,"218,53 "
2021-01-25,Murcia,90.786 ,108 ,20.495 ,"1371,91 ",8.570 ,"573,67 ",11.048 ,"739,54 ",2.997 ,"200,62 "
2021-01-25,Navarra,47.100 ,159 ,3.085 ,"471,56 ",1.646 ,"251,60 ",1.924 ,"294,09 ",757 ,"115,71 "
2021-01-25,País Vasco,128.093 ,639 ,10.111 ,"457,97 ",5.513 ,"249,71 ",59 ,"2,67 ",9 ,"0,41 "
2021-01-25,La Rioja,23.895 ,152 ,4.011 ,"1266,11 ",2.153 ,"679,61 ",2.064 ,"651,52 ",627 ,"197,92 "
2021-01-26,Andalucía,373.028 ,716 ,76.892 ,"913,83 ",37.230 ,"442,46 ",19.033 ,"226,20 ",3.365 ,"39,99 "
2021-01-26,Aragón,94.560 ,548 ,10.023 ,"759,73 ",4.961 ,"376,04 ",5.039 ,"381,95 ",1.705 ,"129,24 "
2021-01-26,Asturias,34.214 ,426 ,5.230 ,"511,34 ",3.131 ,"306,12 ",600 ,"58,66 ",312 ,"30,50 "
2021-01-26,Baleares,50.059 ,179 ,7.630 ,"663,79 ",3.398 ,"295,62 ",5.723 ,"497,89 ",1.675 ,"145,72 "
2021-01-26,Canarias,34.013 ,203 ,4.061 ,"188,59 ",1.972 ,"91,58 ",2.134 ,"99,10 ",730 ,"33,90 "
2021-01-26,Cantabria,21.862 ,171 ,2.356 ,"405,45 ",1.336 ,"229,92 ",1.216 ,"209,27 ",439 ,"75,55 "
2021-01-26,Castilla La Mancha,141.741 ,177 ,25.503 ,"1254,54 ",10.562 ,"519,56 ",10.930 ,"537,67 ",2.697 ,"132,67 "
2021-01-26,Castilla y León,176.496 ,2.149 ,33.049 ,"1377,30 ",17.281 ,"720,18 ",18.117 ,"755,02 ",6.884 ,"286,89 "
2021-01-26,Cataluña,477.807 ,2.598 ,47.121 ,"613,94 ",21.259 ,"276,98 ",13.979 ,"182,13 ",3.912 ,"50,97 "
2021-01-26,Ceuta,3.791 ,44 ,457 ,"539,06 ",268 ,"316,12 ",282 ,"332,64 ",124 ,"146,27 "
2021-01-26,C. Valenciana,274.335 ,752 ,71.223 ,"1423,39 ",27.337 ,"546,33 ",18.700 ,"373,72 ",3.271 ,"65,37 "
2021-01-26,Extremadura,61.948 ,649 ,14.204 ,"1330,32 ",6.012 ,"563,07 ",3.629 ,"339,89 ",873 ,"81,76 "
2021-01-26,Galicia,88.329 ,813 ,19.600 ,"726,06 ",10.944 ,"405,41 ",9.223 ,"341,66 ",3.117 ,"115,47 "
2021-01-26,Madrid,498.502 ,4.237 ,64.132 ,"962,45 ",33.505 ,"502,82 ",11.259 ,"168,97 ",3.036 ,"45,56 "
2021-01-26,Melilla,5.737 ,61 ,843 ,"974,71 ",479 ,"553,84 ",507 ,"586,22 ",186 ,"215,06 "
2021-01-26,Murcia,92.911 ,766 ,20.653 ,"1382,49 ",8.808 ,"589,60 ",11.073 ,"741,22 ",3.078 ,"206,04 "
2021-01-26,Navarra,47.373 ,246 ,3.184 ,"486,69 ",1.665 ,"254,50 ",1.977 ,"302,19 ",790 ,"120,76 "
2021-01-26,País Vasco,128.950 ,685 ,10.094 ,"457,20 ",5.557 ,"251,70 ",70 ,"3,17 ",14 ,"0,63 "
2021-01-26,La Rioja,24.161 ,240 ,4.119 ,"1300,20 ",2.183 ,"689,08 ",2.044 ,"645,21 ",564 ,"178,03 "
2021-01-27,Andalucía,379.715 ,973 ,77.337 ,"919,12 ",36.387 ,"432,45 ",17.725 ,"210,65 ",3.111 ,"36,97 "
2021-01-27,Aragón,95.429 ,862 ,10.195 ,"772,76 ",4.982 ,"377,63 ",5.049 ,"382,71 ",1.732 ,"131,28 "
2021-01-27,Asturias,34.811 ,591 ,5.506 ,"538,33 ",3.355 ,"328,02 ",646 ,"63,16 ",301 ,"29,43 "
2021-01-27,Baleares,50.585 ,221 ,7.464 ,"649,35 ",3.224 ,"280,48 ",5.574 ,"484,92 ",1.611 ,"140,15 "
2021-01-27,Canarias,34.350 ,311 ,4.032 ,"187,24 ",2.001 ,"92,92 ",2.127 ,"98,77 ",718 ,"33,34 "
2021-01-27,Cantabria,21.923 ,61 ,2.290 ,"394,10 ",1.193 ,"205,31 ",1.121 ,"192,92 ",344 ,"59,20 "
2021-01-27,Castilla La Mancha,144.229 ,378 ,25.804 ,"1269,34 ",10.732 ,"527,93 ",10.978 ,"540,03 ",2.667 ,"131,19 "
2021-01-27,Castilla y León,179.211 ,2.484 ,33.529 ,"1397,30 ",17.056 ,"710,80 ",18.291 ,"762,27 ",6.841 ,"285,10 "
2021-01-27,Cataluña,482.472 ,2.091 ,45.261 ,"589,70 ",19.999 ,"260,57 ",14.161 ,"184,50 ",4.121 ,"53,69 "
2021-01-27,Ceuta,3.817 ,25 ,449 ,"529,62 ",255 ,"300,79 ",285 ,"336,18 ",117 ,"138,01 "
2021-01-27,C. Valenciana,283.621 ,1.823 ,73.046 ,"1459,82 ",28.989 ,"579,34 ",19.829 ,"396,28 ",3.936 ,"78,66 "
2021-01-27,Extremadura,62.743 ,660 ,13.707 ,"1283,78 ",5.646 ,"528,80 ",3.599 ,"337,08 ",947 ,"88,69 "
2021-01-27,Galicia,89.992 ,980 ,20.051 ,"742,77 ",11.160 ,"413,41 ",9.399 ,"348,18 ",2.912 ,"107,87 "
2021-01-27,Madrid,504.690 ,5.100 ,65.870 ,"988,54 ",32.121 ,"482,05 ",11.351 ,"170,35 ",3.246 ,"48,71 "
2021-01-27,Melilla,5.807 ,59 ,852 ,"985,12 ",460 ,"531,87 ",501 ,"579,28 ",175 ,"202,34 "
2021-01-27,Murcia,94.575 ,478 ,20.128 ,"1347,35 ",8.157 ,"546,02 ",10.723 ,"717,79 ",2.850 ,"190,78 "
2021-01-27,Navarra,47.603 ,191 ,3.217 ,"491,74 ",1.673 ,"255,73 ",2.009 ,"307,09 ",781 ,"119,38 "
2021-01-27,País Vasco,130.040 ,873 ,10.336 ,"468,16 ",5.595 ,"253,42 ",85 ,"3,85 ",20 ,"0,91 "
2021-01-27,La Rioja,24.489 ,301 ,4.129 ,"1303,35 ",2.092 ,"660,36 ",2.101 ,"663,20 ",598 ,"188,76 "
2021-01-28,Andalucía,383.399 ,779 ,74.552 ,"886,02 ",32.583 ,"387,24 ",16.194 ,"192,46 ",2.849 ,"33,86 "
2021-01-28,Aragón,96.324 ,894 ,10.176 ,"771,32 ",5.099 ,"386,50 ",5.109 ,"387,25 ",1.823 ,"138,18 "
2021-01-28,Asturias,35.374 ,547 ,5.792 ,"566,29 ",3.480 ,"340,24 ",690 ,"67,46 ",290 ,"28,35 "
2021-01-28,Baleares,51.103 ,132 ,7.263 ,"631,86 ",3.122 ,"271,61 ",5.419 ,"471,44 ",1.587 ,"138,06 "
2021-01-28,Canarias,34.681 ,307 ,4.015 ,"186,45 ",2.004 ,"93,06 ",2.128 ,"98,82 ",718 ,"33,34 "
2021-01-28,Cantabria,22.124 ,201 ,2.310 ,"397,54 ",1.188 ,"204,45 ",1.130 ,"194,47 ",356 ,"61,27 "
2021-01-28,Castilla La Mancha,146.462 ,392 ,25.171 ,"1238,20 ",9.840 ,"484,05 ",10.865 ,"534,47 ",2.543 ,"125,09 "
2021-01-28,Castilla y León,181.926 ,2.448 ,33.946 ,"1414,68 ",16.724 ,"696,96 ",18.401 ,"766,85 ",6.672 ,"278,05 "
2021-01-28,Cataluña,487.277 ,1.720 ,44.015 ,"573,47 ",19.310 ,"251,59 ",14.478 ,"188,63 ",4.368 ,"56,91 "
2021-01-28,Ceuta,3.871 ,54 ,466 ,"549,68 ",254 ,"299,61 ",312 ,"368,02 ",114 ,"134,47 "
2021-01-28,C. Valenciana,290.365 ,1.218 ,71.974 ,"1438,40 ",27.705 ,"553,68 ",20.430 ,"408,29 ",4.155 ,"83,04 "
2021-01-28,Extremadura,63.493 ,572 ,13.078 ,"1224,86 ",5.254 ,"492,08 ",3.552 ,"332,67 ",955 ,"89,44 "
2021-01-28,Galicia,91.495 ,718 ,20.295 ,"751,81 ",10.755 ,"398,41 ",9.709 ,"359,66 ",2.936 ,"108,76 "
2021-01-28,Madrid,510.352 ,4.472 ,66.287 ,"994,79 ",31.575 ,"473,86 ",11.551 ,"173,35 ",3.358 ,"50,39 "
2021-01-28,Melilla,5.884 ,58 ,869 ,"1004,78 ",442 ,"511,06 ",516 ,"596,62 ",165 ,"190,78 "
2021-01-28,Murcia,96.584 ,536 ,19.995 ,"1338,44 ",7.941 ,"531,56 ",10.620 ,"710,89 ",2.874 ,"192,38 "
2021-01-28,Navarra,47.842 ,228 ,3.227 ,"493,26 ",1.673 ,"255,73 ",2.029 ,"310,14 ",750 ,"114,64 "
2021-01-28,País Vasco,131.506 ,990 ,10.876 ,"492,62 ",5.859 ,"265,38 ",92 ,"4,17 ",23 ,"1,04 "
2021-01-28,La Rioja,24.939 ,403 ,4.195 ,"1324,19 ",2.116 ,"667,93 ",2.172 ,"685,61 ",652 ,"205,81 "
2021-01-29,Andalucía,391.102 ,981 ,75.650 ,"899,07 ",32.535 ,"386,67 ",15.063 ,"179,02 ",2.868 ,"34,09 "
2021-01-29,Aragón,96.962 ,696 ,10.004 ,"758,29 ",5.016 ,"380,20 ",5.204 ,"394,45 ",1.859 ,"140,91 "
2021-01-29,Asturias,35.966 ,562 ,6.055 ,"592,00 ",3.561 ,"348,16 ",729 ,"71,27 ",307 ,"30,02 "
2021-01-29,Baleares,51.575 ,222 ,7.086 ,"616,46 ",2.917 ,"253,77 ",5.232 ,"455,17 ",1.511 ,"131,45 "
2021-01-29,Canarias,35.014 ,315 ,3.975 ,"184,59 ",2.007 ,"93,20 ",2.169 ,"100,72 ",746 ,"34,64 "
2021-01-29,Cantabria,22.186 ,151 ,2.293 ,"394,61 ",1.112 ,"191,37 ",1.132 ,"194,81 ",388 ,"66,77 "
2021-01-29,Castilla La Mancha,148.459 ,278 ,24.496 ,"1205,00 ",9.252 ,"455,12 ",10.762 ,"529,40 ",2.588 ,"127,31 "
2021-01-29,Castilla y León,184.134 ,2.016 ,33.663 ,"1402,89 ",16.090 ,"670,54 ",18.177 ,"757,52 ",6.455 ,"269,01 "
2021-01-29,Cataluña,492.228 ,1.694 ,43.305 ,"564,22 ",18.891 ,"246,13 ",14.872 ,"193,77 ",4.702 ,"61,26 "
2021-01-29,Ceuta,3.904 ,34 ,477 ,"562,65 ",246 ,"290,17 ",320 ,"377,46 ",111 ,"130,93 "
2021-01-29,C. Valenciana,298.389 ,700 ,71.618 ,"1431,28 ",25.854 ,"516,69 ",20.723 ,"414,15 ",3.972 ,"79,38 "
2021-01-29,Extremadura,64.241 ,582 ,12.582 ,"1178,41 ",4.955 ,"464,08 ",3.344 ,"313,19 ",845 ,"79,14 "
2021-01-29,Galicia,93.195 ,854 ,20.737 ,"768,18 ",10.478 ,"388,15 ",9.781 ,"362,33 ",2.787 ,"103,24 "
2021-01-29,Madrid,515.790 ,4.159 ,66.169 ,"993,02 ",31.246 ,"468,92 ",11.660 ,"174,99 ",3.530 ,"52,98 "
2021-01-29,Melilla,5.957 ,65 ,890 ,"1029,06 ",429 ,"496,03 ",531 ,"613,97 ",175 ,"202,34 "
2021-01-29,Murcia,97.921 ,508 ,19.204 ,"1285,50 ",7.521 ,"503,45 ",10.207 ,"683,25 ",2.752 ,"184,22 "
2021-01-29,Navarra,48.104 ,253 ,3.242 ,"495,56 ",1.599 ,"244,42 ",2.006 ,"306,63 ",777 ,"118,77 "
2021-01-29,País Vasco,132.768 ,997 ,11.255 ,"509,79 ",6.001 ,"271,81 ",113 ,"5,12 ",31 ,"1,40 "
2021-01-29,La Rioja,25.224 ,248 ,4.268 ,"1347,23 ",2.006 ,"633,21 ",2.231 ,"704,23 ",680 ,"214,65 "
2021-02-01,Andalucía,411.468 ,414 ,80.716 ,"959,28 ",35.345 ,"420,06 ",19.910 ,"236,62 ",3.109 ,"36,95 "
2021-02-01,Aragón,97.813 ,24 ,8.862 ,"671,72 ",3.905 ,"295,99 ",4.482 ,"339,73 ",1.237 ,"93,76 "
2021-02-01,Asturias,37.241 ,333 ,6.431 ,"628,76 ",3.448 ,"337,11 ",668 ,"65,31 ",196 ,"19,16 "
2021-02-01,Baleares,52.490 ,78 ,6.389 ,"555,83 ",2.451 ,"213,23 ",4.416 ,"384,18 ",1.227 ,"106,75 "
2021-02-01,Canarias,35.729 ,149 ,3.997 ,"185,61 ",1.904 ,"88,42 ",2.000 ,"92,88 ",604 ,"28,05 "
2021-02-01,Cantabria,22.577 ,79 ,2.224 ,"382,74 ",1.039 ,"178,81 ",1.089 ,"187,41 ",351 ,"60,40 "
2021-02-01,Castilla La Mancha,152.833 ,55 ,22.918 ,"1127,38 ",8.328 ,"409,67 ",9.699 ,"477,11 ",2.379 ,"117,03 "
2021-02-01,Castilla y León,188.780 ,852 ,31.929 ,"1330,63 ",14.155 ,"589,90 ",15.981 ,"666,00 ",5.022 ,"209,29 "
2021-02-01,Cataluña,500.604 ,509 ,42.111 ,"548,66 ",18.487 ,"240,87 ",13.480 ,"175,63 ",3.755 ,"48,92 "
2021-02-01,Ceuta,3.986 ,21 ,493 ,"581,53 ",239 ,"281,92 ",320 ,"377,46 ",102 ,"120,32 "
